gameid,teamSize,forts,duration_s,runcount,winner,rock_final,paper_final,scissors_final,rock_conversions,paper_conversions,scissors_conversions,rock_mode_HUNT,rock_mode_DEFEND,rock_mode_REGROUP,rock_mode_SCATTER,paper_mode_HUNT,paper_mode_DEFEND,paper_mode_REGROUP,paper_mode_SCATTER,scissors_mode_HUNT,scissors_mode_DEFEND,scissors_mode_REGROUP,scissors_mode_SCATTER,total_conversions,wipe_risk_total,wipe_risk_rock,wipe_risk_paper,wipe_risk_scissors,winner_had_fear_at_end,winner_prey_left,fort_near_wins,fort_cover_wins,fort_near_losses,fort_cover_losses,overcrowd_events,avg_pack_density,avg_flank_imbalance,endgame_frames,endgame_seconds,endgame_prey_start,endgame_split_events,endgame_simultaneous,VISION_FAR,NEAR_TARGET_AGGRO,CLUSTER_BONUS,FEAR_CLOSE_MULT,SCATTER_COUNT_THRESHOLD,TARGET_LOCK_TTL,HUNT_ADVANTAGE,COHESION_WEIGHT,PACK_HUNT_MULT,FINISH_BONUS,ESCAPE_BONUS_WEIGHT,FEAR_POP_SCALE
8da561c1-a4ef-4d3b-b926-2da7f0dab27b,18,7,21.4,1284,ROCK,51,0,0,59,25,42,0.23,0.214,0.265,0.292,0.241,0.066,0.634,0.058,0.599,0.0,0.198,0.202,126,1,0,0,1,0,0,17,62,17,62,120,12.57,0.0,349,5.82,45,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
007d49b7-8ad1-40fb-ae91-29eae2e1ec04,5,7,14.9,894,ROCK,54,0,0,69,33,51,0.408,0.095,0.352,0.145,0.302,0.045,0.631,0.022,0.341,0.212,0.218,0.229,153,1,0,0,1,0,0,35,77,47,78,148,12.15,0.003,279,4.65,49,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
3062f562-ac2d-4d18-bee8-d7ab9fb12aa4,11,5,18.08,1085,PAPER,0,15,0,15,20,10,0.055,0.0,0.419,0.525,0.175,0.0,0.507,0.318,0.488,0.0,0.401,0.111,45,1,1,0,0,0,0,8,20,8,21,29,5.27,0.003,200,3.33,12,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
03c626d2-b597-43d1-a163-e831e42d4b68,13,6,60.65,3639,ROCK,33,0,0,96,74,85,0.615,0.06,0.128,0.196,0.147,0.106,0.602,0.146,0.353,0.036,0.096,0.515,255,1,0,0,1,0,0,48,151,54,146,232,9.86,0.003,1789,29.82,31,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
8af45b51-7638-4fd2-90f8-18c56e61cab8,13,4,44.95,2697,SCISSORS,0,0,39,117,130,143,0.333,0.057,0.235,0.374,0.346,0.17,0.174,0.309,0.681,0.057,0.122,0.139,390,0,0,0,0,0,0,56,213,67,207,355,10.71,0.011,242,4.03,25,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
c5ffaa02-8d27-4d50-8fd1-ad6740c73694,19,8,26.87,1612,SCISSORS,0,0,39,51,64,77,0.303,0.034,0.508,0.155,0.245,0.068,0.421,0.266,0.604,0.037,0.189,0.17,192,1,0,1,0,0,0,59,101,61,109,176,9.61,0.007,257,4.28,31,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
aedc1419-5d9d-40b8-8ee4-9f527ccdb903,8,4,16.02,961,PAPER,0,57,0,54,73,35,0.146,0.099,0.589,0.167,0.203,0.193,0.448,0.156,0.448,0.0,0.531,0.021,162,1,1,0,0,0,0,21,73,26,71,154,12.35,0.007,251,4.18,55,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
1dd08204-ac8e-4e0c-953b-9797e4828e6c,18,4,12.65,759,ROCK,24,0,0,27,11,19,0.164,0.0,0.539,0.296,0.158,0.026,0.697,0.118,0.388,0.0,0.421,0.191,57,1,0,0,1,0,0,6,19,5,20,46,8.7,0.0,199,3.32,20,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
559202fc-81ee-43a3-80e8-263de1cb9518,15,10,21.68,1301,SCISSORS,0,0,54,55,73,91,0.265,0.1,0.542,0.092,0.204,0.1,0.381,0.315,0.542,0.031,0.227,0.2,219,1,0,1,0,0,0,102,148,101,152,210,11.48,0.01,221,3.68,38,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
9adf6561-74d9-440b-ae92-9fae5271b914,17,10,15.53,932,ROCK,45,0,0,56,26,41,0.219,0.118,0.422,0.241,0.246,0.118,0.519,0.118,0.599,0.043,0.257,0.102,123,1,0,0,1,0,0,40,91,44,90,116,8.56,0.005,192,3.2,21,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
3990104e-df62-483e-80b9-75fc90fcff09,14,8,24.78,1487,SCISSORS,0,0,51,65,82,99,0.336,0.067,0.44,0.158,0.221,0.097,0.282,0.399,0.517,0.221,0.154,0.107,246,1,0,1,0,0,0,30,126,24,127,229,10.56,0.004,337,5.62,49,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
030795a8-5d0e-4b6f-8b3d-9b32dec5e014,7,6,22.4,1344,SCISSORS,0,0,42,41,55,69,0.16,0.19,0.472,0.178,0.353,0.048,0.346,0.253,0.546,0.23,0.223,0.0,165,1,0,1,0,0,0,37,95,40,97,153,11.33,0.005,274,4.57,27,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
cb0e7688-85a2-4dcc-8e34-cd84ac77225b,18,5,12.88,773,SCISSORS,0,0,21,2,9,16,0.0,0.032,0.645,0.323,0.142,0.071,0.606,0.181,0.619,0.0,0.381,0.0,27,1,0,1,0,0,0,4,10,2,10,16,5.22,0.005,128,2.13,3,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
87713fd6-299c-444e-b7c8-64bc59963dd7,10,8,24.85,1491,ROCK,54,0,0,112,76,94,0.235,0.275,0.312,0.178,0.211,0.178,0.466,0.144,0.584,0.081,0.252,0.084,282,1,0,0,1,0,0,78,219,93,220,262,12.88,0.003,201,3.35,36,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
07cf98ec-635f-441f-9dbf-abbd8d9ac5b4,18,8,32.7,1962,SCISSORS,0,0,30,53,63,73,0.336,0.066,0.288,0.31,0.244,0.092,0.275,0.389,0.588,0.046,0.153,0.214,189,1,0,1,0,0,0,48,124,50,121,151,7.53,0.005,147,2.45,12,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
e004b123-784e-42e7-a64a-e85d4e95adba,17,10,17.08,1025,SCISSORS,0,0,54,14,32,50,0.0,0.21,0.629,0.161,0.327,0.044,0.527,0.102,0.741,0.0,0.259,0.0,96,1,0,1,0,0,0,38,79,41,79,94,10.68,0.0,175,2.92,16,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
c65dd6b8-5ba2-4695-8b35-368327877a26,5,9,17.47,1048,ROCK,51,0,0,66,32,49,0.319,0.052,0.452,0.176,0.171,0.019,0.757,0.052,0.495,0.0,0.314,0.19,147,1,0,0,1,0,0,45,85,54,88,139,13.6,0.002,268,4.47,36,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
293380aa-69fa-48bb-ac3c-fe91f27d6801,5,9,31.02,1861,SCISSORS,0,0,15,20,25,30,0.212,0.0,0.344,0.444,0.336,0.0,0.226,0.438,0.409,0.0,0.11,0.481,75,1,0,1,0,0,0,18,41,22,40,44,4.44,0.014,271,4.52,11,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
0d15dcff-476f-4fc6-8957-89672b0e00dc,19,9,16.45,987,ROCK,15,0,0,17,7,12,0.207,0.0,0.439,0.354,0.424,0.0,0.54,0.035,0.177,0.0,0.177,0.646,36,0,0,0,0,0,0,8,11,9,12,24,5.11,0.006,257,4.28,14,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
31759640-d60e-4683-bc69-13c8053b94df,20,5,19.97,1198,PAPER,0,57,0,56,75,37,0.188,0.25,0.421,0.142,0.263,0.2,0.354,0.183,0.492,0.037,0.412,0.058,168,1,1,0,0,0,0,31,100,31,98,158,9.36,0.005,233,3.88,54,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
3548e18b-e31f-401e-a0d2-3963f202df76,18,8,36.07,2164,SCISSORS,0,0,60,173,193,213,0.344,0.03,0.326,0.3,0.344,0.236,0.178,0.242,0.7,0.159,0.085,0.055,579,1,0,1,0,0,0,111,391,148,385,551,16.28,0.004,239,3.98,37,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
2b3de206-14e2-45b5-8e3e-f4865c217e10,5,5,19.92,1195,PAPER,0,54,0,71,89,53,0.126,0.071,0.456,0.347,0.406,0.017,0.393,0.184,0.452,0.134,0.414,0.0,213,0,0,0,0,0,0,42,118,42,120,195,11.46,0.005,255,4.25,49,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
a5698dfd-6a03-4c88-8aaa-4521791c4f18,14,6,74.6,4476,SCISSORS,0,0,15,45,50,55,0.177,0.0,0.156,0.667,0.255,0.0,0.135,0.61,0.553,0.0,0.082,0.365,150,1,0,1,0,0,0,52,78,48,76,89,4.65,0.006,326,5.43,13,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
5f493f1e-677a-4165-9459-4161a0119e9e,19,6,29.05,1743,ROCK,42,0,0,71,43,57,0.115,0.241,0.441,0.203,0.41,0.097,0.464,0.029,0.576,0.132,0.212,0.08,171,1,0,0,1,0,0,38,128,47,134,156,10.19,0.002,243,4.05,27,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
db507087-8d14-4c39-86c5-c29a18ff50e4,20,4,15.82,949,ROCK,57,0,0,84,46,65,0.363,0.068,0.395,0.174,0.326,0.063,0.605,0.005,0.247,0.132,0.305,0.316,195,1,0,0,1,0,0,27,94,23,95,188,15.99,0.001,219,3.65,51,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
a240b4cd-1400-4b35-948d-9dddf552f665,19,6,37.22,2233,SCISSORS,0,0,60,158,178,198,0.275,0.213,0.32,0.192,0.253,0.163,0.235,0.349,0.734,0.02,0.101,0.145,534,1,0,1,0,0,0,80,295,89,301,489,15.41,0.002,338,5.63,59,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
388b0794-195c-4ccc-8fcb-70afa81b666d,8,7,22.12,1327,ROCK,57,0,0,108,70,89,0.346,0.188,0.241,0.226,0.252,0.143,0.485,0.12,0.609,0.071,0.128,0.192,267,1,0,0,1,0,0,57,161,59,159,254,13.18,0.003,232,3.87,45,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
46cea612-3e7d-4c4f-8b67-bb3925259f08,17,7,31.15,1869,SCISSORS,0,0,24,14,22,30,0.107,0.086,0.463,0.345,0.136,0.131,0.447,0.286,0.644,0.027,0.198,0.131,66,1,0,1,0,0,0,9,34,19,35,53,6.42,0.008,409,6.82,21,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
e274ae45-88f5-4282-b007-37eda3b16812,16,6,32.58,1955,ROCK,51,0,0,126,92,109,0.419,0.09,0.233,0.258,0.373,0.138,0.371,0.118,0.453,0.143,0.156,0.248,327,1,0,0,1,0,0,93,196,99,201,311,12.31,0.005,305,5.08,45,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
2a365942-c0af-4db4-8443-809fb3cfeb39,6,5,29.2,1752,PAPER,0,48,0,100,116,84,0.154,0.134,0.296,0.416,0.493,0.128,0.245,0.134,0.536,0.011,0.345,0.108,300,1,1,0,0,0,0,45,122,61,119,277,13.12,0.004,352,5.87,47,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
888d3695-9261-42dd-b280-f8bc5da2a00b,20,8,39.9,2394,SCISSORS,0,0,18,25,31,37,0.192,0.0,0.236,0.572,0.415,0.013,0.219,0.353,0.591,0.0,0.109,0.301,93,1,0,1,0,0,0,34,64,42,64,61,5.2,0.005,254,4.23,8,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
6c2304b3-1620-492a-b9b3-f2e8900e23e5,15,8,16.87,1012,ROCK,60,0,0,69,29,49,0.315,0.089,0.493,0.103,0.202,0.064,0.724,0.01,0.35,0.0,0.369,0.281,147,1,0,0,1,0,0,27,68,34,67,138,11.98,0.0,367,6.12,58,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
4ad37b4f-4be4-4526-983c-f25f436c6fcb,9,4,42.0,2520,PAPER,0,45,0,130,145,115,0.302,0.077,0.206,0.415,0.393,0.175,0.165,0.268,0.613,0.175,0.151,0.062,390,1,1,0,0,0,0,39,224,41,231,358,12.25,0.005,170,2.83,24,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
8a1da76b-c151-4e4e-9859-594c5c730a45,13,8,31.23,1874,ROCK,27,0,0,59,41,50,0.371,0.019,0.24,0.371,0.312,0.131,0.411,0.147,0.432,0.088,0.176,0.304,150,1,0,0,1,0,0,52,78,68,71,132,8.01,0.008,379,6.32,25,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
63b4aee3-f523-4408-8072-4eaa3fd995c0,8,10,18.23,1094,ROCK,39,0,0,56,30,43,0.429,0.037,0.274,0.26,0.402,0.087,0.484,0.027,0.37,0.073,0.174,0.384,129,1,0,0,1,0,0,57,76,54,78,114,8.75,0.005,289,4.82,38,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
a8e10f00-7ffa-47b0-80d0-41dfb4347a4d,5,9,21.8,1308,SCISSORS,0,0,24,25,33,41,0.176,0.015,0.447,0.363,0.431,0.0,0.359,0.21,0.424,0.019,0.221,0.336,99,1,0,1,0,0,0,10,45,10,45,78,7.07,0.008,198,3.3,18,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
3bd3c2cb-eb1e-4dc8-9554-83d751f6b356,9,9,56.45,3387,ROCK,15,0,0,46,36,41,0.229,0.0,0.118,0.653,0.204,0.0,0.279,0.518,0.608,0.0,0.096,0.296,123,1,0,0,1,0,0,44,75,46,74,89,4.8,0.008,487,8.12,13,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
5a40f58a-b2d5-4f9b-8dcd-f65e8852647c,15,8,10.62,637,SCISSORS,0,0,27,4,13,22,0.0,0.0,0.883,0.117,0.164,0.0,0.656,0.18,0.641,0.0,0.359,0.0,39,1,0,1,0,0,0,6,22,7,21,31,5.92,0.008,182,3.03,16,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
bf87fc17-2e69-473d-bf1a-6c5bbdde1e24,6,5,31.95,1917,SCISSORS,0,0,45,92,107,122,0.219,0.203,0.279,0.299,0.451,0.102,0.146,0.302,0.766,0.016,0.102,0.117,321,1,0,1,0,0,0,44,114,53,119,288,11.96,0.002,222,3.7,24,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
d7e2fd1c-98e0-4c74-b379-8414a4786307,18,7,47.3,2838,ROCK,18,0,0,18,6,12,0.729,0.0,0.12,0.151,0.063,0.0,0.849,0.088,0.164,0.0,0.09,0.746,36,1,0,0,1,0,0,8,12,8,13,26,6.69,0.0,2098,34.97,11,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
d6bfeeaa-f226-4af5-becd-0f0f7d86252f,16,10,12.37,742,SCISSORS,0,0,54,24,42,60,0.201,0.02,0.611,0.168,0.362,0.0,0.409,0.228,0.463,0.06,0.188,0.289,126,1,0,1,0,0,0,28,83,35,84,119,12.6,0.003,222,3.7,29,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
0ffcff0c-5223-45d2-ac51-1bfae0d1de1c,20,7,15.82,949,ROCK,48,0,0,59,27,43,0.211,0.095,0.5,0.195,0.332,0.042,0.516,0.111,0.584,0.0,0.3,0.116,129,1,0,0,1,0,0,31,84,44,88,122,11.77,0.006,179,2.98,7,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
3117379b-458f-40ad-ab03-21aaf74346ae,11,6,20.62,1237,SCISSORS,0,0,60,65,85,105,0.19,0.246,0.391,0.173,0.246,0.113,0.262,0.379,0.71,0.044,0.097,0.149,255,1,0,1,0,0,0,59,110,53,110,240,14.1,0.003,287,4.78,59,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
d581ee72-f6a9-4da8-97b3-3829398b3100,10,7,20.03,1202,PAPER,0,33,0,35,46,24,0.141,0.0,0.303,0.556,0.369,0.05,0.32,0.261,0.523,0.029,0.419,0.029,105,1,1,0,0,0,0,33,58,33,53,89,9.89,0.005,307,5.12,32,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
4544749e-9ca9-44b0-aacc-3d3e7dbeeb8a,16,6,24.82,1489,SCISSORS,0,0,30,50,60,70,0.268,0.0,0.362,0.369,0.195,0.067,0.329,0.409,0.674,0.161,0.164,0.0,180,1,0,1,0,0,0,31,71,29,71,157,8.71,0.005,239,3.98,18,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
b118d6da-7200-400a-994a-147671677957,16,4,19.48,1169,SCISSORS,0,0,48,51,67,83,0.171,0.03,0.402,0.397,0.265,0.077,0.329,0.329,0.667,0.158,0.175,0.0,201,1,0,1,0,0,0,30,68,26,68,184,13.83,0.003,159,2.65,27,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
cc130dec-8ff8-46cd-a2d6-077a1276833d,12,8,28.28,1697,SCISSORS,0,0,48,64,80,96,0.288,0.1,0.494,0.118,0.232,0.091,0.306,0.371,0.679,0.065,0.159,0.097,240,1,0,1,0,0,0,56,151,62,155,221,10.0,0.007,422,7.03,47,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
2dccc38a-88e5-4e21-95f5-ac7dc67ae161,15,6,37.83,2270,SCISSORS,0,0,36,63,75,87,0.335,0.097,0.317,0.251,0.198,0.181,0.39,0.231,0.749,0.046,0.126,0.079,225,1,0,1,0,0,0,42,153,60,154,194,8.75,0.007,140,2.33,6,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
4e520fa9-d99b-4d41-8bc7-20f50223ec70,19,10,18.5,1110,SCISSORS,0,0,45,50,65,80,0.189,0.014,0.59,0.207,0.257,0.122,0.419,0.203,0.577,0.0,0.261,0.162,195,1,0,1,0,0,0,67,116,62,114,183,12.21,0.001,155,2.58,9,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
4226965b-07e6-4c23-9702-ac796e149833,6,8,21.23,1274,PAPER,0,57,0,78,97,59,0.29,0.263,0.322,0.125,0.255,0.039,0.498,0.208,0.541,0.055,0.349,0.055,234,1,1,0,0,0,0,56,154,54,156,222,11.68,0.003,234,3.9,53,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
5dad12f8-2cde-4773-9dca-b9ba34ef94f8,12,10,23.57,1414,ROCK,18,0,0,26,14,20,0.375,0.0,0.293,0.332,0.074,0.0,0.618,0.307,0.495,0.0,0.155,0.35,60,1,0,0,1,0,0,28,34,33,35,39,4.77,0.004,509,8.48,17,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
e470ed18-2aa8-4b61-b094-4f7a6f48ce87,13,5,16.9,1014,PAPER,0,36,0,40,52,28,0.099,0.138,0.345,0.419,0.33,0.128,0.379,0.163,0.591,0.0,0.404,0.005,120,1,1,0,0,0,0,30,56,40,53,102,8.97,0.005,274,4.57,35,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
5ad2cb6e-e914-4b06-87e4-fb44a6de7ba1,10,5,18.7,1122,SCISSORS,0,0,39,41,54,67,0.227,0.0,0.56,0.213,0.151,0.093,0.356,0.4,0.742,0.0,0.102,0.156,162,1,0,1,0,0,0,36,69,37,76,146,9.02,0.005,307,5.12,36,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
64cb060d-bc15-4e31-86f0-5e1ee323015c,10,6,23.77,1426,PAPER,0,30,0,36,46,26,0.263,0.028,0.291,0.418,0.309,0.039,0.34,0.312,0.6,0.032,0.207,0.161,108,1,1,0,0,0,0,23,52,29,53,92,9.2,0.005,156,2.6,16,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
f3e36fb8-08d2-4d42-bd9c-22c6b380fb24,18,8,12.03,722,SCISSORS,0,0,30,5,15,25,0.0,0.0,0.69,0.31,0.214,0.076,0.593,0.117,0.593,0.09,0.317,0.0,45,1,0,1,0,0,0,13,32,19,30,39,9.96,0.002,97,1.62,4,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
7ce40f0e-6d40-495b-9842-99182c150899,15,10,22.87,1372,SCISSORS,0,0,54,63,81,99,0.215,0.218,0.411,0.156,0.284,0.236,0.247,0.233,0.72,0.105,0.098,0.076,243,1,0,1,0,0,0,67,183,77,182,225,10.11,0.005,247,4.12,46,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
34e9fca6-15d1-449a-95b3-8ccad47d4ece,8,4,19.93,1196,ROCK,45,0,0,61,31,46,0.36,0.305,0.297,0.038,0.0,0.331,0.611,0.059,0.707,0.0,0.163,0.13,138,1,0,0,1,0,0,5,89,9,89,124,9.21,0.005,246,4.1,23,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
b2702057-194c-4de5-8e3d-29dc947c21d2,17,4,15.73,944,ROCK,24,0,0,25,9,17,0.296,0.09,0.381,0.233,0.0,0.021,0.778,0.201,0.519,0.0,0.222,0.259,51,1,0,0,1,0,0,4,18,9,21,39,7.47,0.0,354,5.9,23,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
07bccbb6-7e56-48e8-b88b-3c62d963d561,17,5,12.95,777,ROCK,51,0,0,57,23,40,0.244,0.109,0.391,0.256,0.0,0.115,0.75,0.135,0.596,0.0,0.218,0.186,120,1,0,0,1,0,0,20,57,32,59,113,13.38,0.001,192,3.2,26,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
41cd799a-5e32-44cd-bdf7-938df829ee5a,13,4,20.82,1249,PAPER,0,51,0,65,82,48,0.224,0.196,0.48,0.1,0.236,0.26,0.284,0.22,0.676,0.044,0.22,0.06,195,1,1,0,0,0,0,21,133,24,134,178,9.26,0.009,124,2.07,6,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
7633e32f-da85-44bb-ae18-30edf7f74cf4,20,7,21.38,1283,SCISSORS,0,0,39,44,57,70,0.315,0.0,0.401,0.284,0.21,0.07,0.311,0.409,0.611,0.035,0.136,0.218,171,1,0,1,0,0,0,49,108,67,116,159,11.23,0.006,243,4.05,19,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
3b4c89a7-f633-4eae-9ee8-f4da69c15854,12,8,15.97,958,ROCK,60,0,0,82,42,62,0.255,0.161,0.432,0.151,0.339,0.042,0.62,0.0,0.573,0.0,0.208,0.219,186,1,0,0,1,0,0,40,111,49,110,173,11.53,0.0,278,4.63,58,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
ebb1e7bd-889f-4938-84d5-6b191aea0fef,14,8,77.38,4643,PAPER,0,36,0,228,240,216,0.37,0.15,0.108,0.372,0.404,0.124,0.138,0.335,0.667,0.104,0.08,0.149,684,1,1,0,0,0,0,235,491,242,488,607,9.26,0.007,283,4.72,34,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
d0cbc39f-d87b-4f21-80bc-3e661f8e21eb,9,7,22.95,1377,PAPER,0,42,0,56,70,42,0.188,0.12,0.431,0.261,0.413,0.076,0.359,0.152,0.641,0.014,0.286,0.058,168,1,1,0,0,0,0,41,96,42,102,153,9.01,0.006,112,1.87,21,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
1c8aae8a-4aa1-416b-b488-d4660c62c8ca,13,4,45.72,2743,SCISSORS,0,0,27,66,75,84,0.195,0.069,0.242,0.494,0.281,0.078,0.239,0.403,0.696,0.007,0.093,0.204,225,1,0,1,0,0,0,15,47,21,43,184,7.17,0.004,178,2.97,14,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
9f114120-95a7-468e-b740-3e5db2fa0a5f,16,9,18.68,1121,ROCK,39,0,0,44,18,31,0.295,0.076,0.446,0.183,0.0,0.174,0.79,0.036,0.464,0.0,0.272,0.263,93,1,0,0,1,0,0,16,50,22,50,81,9.38,0.0,366,6.1,36,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
90f3fd14-f280-4407-9098-97140bd5e472,13,5,41.2,2472,SCISSORS,0,0,48,120,136,152,0.388,0.085,0.305,0.222,0.176,0.261,0.261,0.303,0.766,0.038,0.103,0.093,408,1,0,1,0,0,0,64,274,78,269,370,10.79,0.007,322,5.37,39,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
e9ee2226-3651-4e0c-9e8c-9ed0fb0948da,16,9,16.97,1018,ROCK,39,0,0,43,17,30,0.235,0.064,0.466,0.235,0.181,0.054,0.701,0.064,0.426,0.0,0.373,0.201,90,1,0,0,1,0,0,16,47,21,49,81,9.79,0.001,293,4.88,32,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
bab1d21c-179d-4b52-83f4-a7046ff2e356,9,5,12.47,748,SCISSORS,0,0,48,19,35,51,0.113,0.02,0.86,0.007,0.1,0.0,0.64,0.26,0.54,0.0,0.367,0.093,105,1,0,1,0,0,0,16,59,17,59,99,10.76,0.006,218,3.63,43,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
59b32dbf-d4cb-4bbe-b070-351824b710d4,6,4,13.87,832,ROCK,27,0,0,27,9,18,0.269,0.0,0.263,0.467,0.102,0.162,0.527,0.21,0.569,0.0,0.204,0.228,54,1,0,0,1,0,0,11,16,12,15,41,6.7,0.0,297,4.95,24,0,30,30.0,2.4,0.95,2.1,4,45,1.15,0.55,1.9,1.1,0.65,0.55
