gameid,time_s,runcount,teamSize,rock,paper,scissors,rock_fear,rock_prey,paper_fear,paper_prey,scissors_fear,scissors_prey,rock_mode,paper_mode,scissors_mode,any_last_prey_risk
f8f9553a-7be0-4367-921f-c558a974eda2,9.7,980,16,29,7,12,7,12,12,29,29,7,HUNT,HUNT,HUNT,0
f8f9553a-7be0-4367-921f-c558a974eda2,13.87,1130,16,7,23,18,23,18,18,7,7,23,DEFEND,HUNT,HUNT,0
f8f9553a-7be0-4367-921f-c558a974eda2,17.8,1280,16,12,4,32,4,32,32,12,12,4,HUNT,SCATTER,HUNT,0
f8f9553a-7be0-4367-921f-c558a974eda2,22.31,1430,16,33,5,10,5,10,10,33,33,5,HUNT,SCATTER,HUNT,0
f8f9553a-7be0-4367-921f-c558a974eda2,26.38,1580,16,19,26,3,26,3,3,19,19,26,HUNT,HUNT,SCATTER,0
f8f9553a-7be0-4367-921f-c558a974eda2,29.76,1730,16,16,27,5,27,5,5,16,16,27,HUNT,HUNT,SCATTER,0
f8f9553a-7be0-4367-921f-c558a974eda2,33.56,1880,16,3,28,17,28,17,17,3,3,28,SCATTER,HUNT,HUNT,0
f8f9553a-7be0-4367-921f-c558a974eda2,37.53,2030,16,16,16,16,16,16,16,16,16,16,SCATTER,HUNT,HUNT,0
f8f9553a-7be0-4367-921f-c558a974eda2,41.71,2180,16,27,13,8,13,8,8,27,27,13,HUNT,HUNT,DEFEND,0
f8f9553a-7be0-4367-921f-c558a974eda2,45.21,2330,16,18,30,0,30,0,0,18,18,30,SCATTER,HUNT,REGROUP,1
f8f9553a-7be0-4367-921f-c558a974eda2,52.4,2480,16,0,48,0,48,0,0,0,0,48,REGROUP,HUNT,REGROUP,0
1d05b7b2-0c85-46ca-a4e8-8b61cddc9293,3.26,755,18,27,17,10,17,10,10,27,27,17,HUNT,HUNT,DEFEND,0
1d05b7b2-0c85-46ca-a4e8-8b61cddc9293,6.57,905,18,29,10,15,10,15,15,29,29,10,HUNT,HUNT,DEFEND,0
1d05b7b2-0c85-46ca-a4e8-8b61cddc9293,10.77,1055,18,23,25,6,25,6,6,23,23,25,HUNT,HUNT,DEFEND,0
1d05b7b2-0c85-46ca-a4e8-8b61cddc9293,14.61,1205,18,9,21,24,21,24,24,9,9,21,DEFEND,HUNT,HUNT,0
1d05b7b2-0c85-46ca-a4e8-8b61cddc9293,18.44,1355,18,8,8,38,8,38,38,8,8,8,HUNT,DEFEND,HUNT,0
1d05b7b2-0c85-46ca-a4e8-8b61cddc9293,23.2,1505,18,25,15,14,15,14,14,25,25,15,HUNT,HUNT,DEFEND,0
1d05b7b2-0c85-46ca-a4e8-8b61cddc9293,26.82,1655,18,5,36,13,36,13,13,5,5,36,SCATTER,HUNT,HUNT,0
1d05b7b2-0c85-46ca-a4e8-8b61cddc9293,30.66,1805,18,6,9,39,9,39,39,6,6,9,SCATTER,DEFEND,HUNT,0
1d05b7b2-0c85-46ca-a4e8-8b61cddc9293,34.82,1955,18,25,4,25,4,25,25,25,25,4,HUNT,SCATTER,HUNT,0
1d05b7b2-0c85-46ca-a4e8-8b61cddc9293,38.57,2105,18,39,13,2,13,2,2,39,39,13,HUNT,SCATTER,SCATTER,0
1d05b7b2-0c85-46ca-a4e8-8b61cddc9293,42.37,2255,18,13,40,1,40,1,1,13,13,40,DEFEND,HUNT,SCATTER,0
1d05b7b2-0c85-46ca-a4e8-8b61cddc9293,46.03,2405,18,3,51,0,51,0,0,3,3,51,SCATTER,HUNT,REGROUP,1
1d05b7b2-0c85-46ca-a4e8-8b61cddc9293,49.84,2555,18,0,54,0,54,0,0,0,0,54,REGROUP,REGROUP,REGROUP,0
9d2b9163-0082-417b-849f-50e192fbd83b,3.93,860,14,8,12,22,12,22,22,8,8,12,HUNT,HUNT,HUNT,0
9d2b9163-0082-417b-849f-50e192fbd83b,7.77,1010,14,10,6,26,6,26,26,10,10,6,SCATTER,DEFEND,HUNT,0
9d2b9163-0082-417b-849f-50e192fbd83b,11.14,1160,14,21,12,9,12,9,9,21,21,12,HUNT,HUNT,DEFEND,0
9d2b9163-0082-417b-849f-50e192fbd83b,15.05,1310,14,2,29,11,29,11,11,2,2,29,SCATTER,HUNT,HUNT,0
9d2b9163-0082-417b-849f-50e192fbd83b,18.57,1460,14,2,6,34,6,34,34,2,2,6,SCATTER,DEFEND,HUNT,0
9d2b9163-0082-417b-849f-50e192fbd83b,22.41,1610,14,22,9,11,9,11,11,22,22,9,HUNT,DEFEND,HUNT,0
9d2b9163-0082-417b-849f-50e192fbd83b,26.27,1760,14,6,34,2,34,2,2,6,6,34,DEFEND,HUNT,SCATTER,0
9d2b9163-0082-417b-849f-50e192fbd83b,30.16,1910,14,1,25,16,25,16,16,1,1,25,SCATTER,HUNT,HUNT,0
9d2b9163-0082-417b-849f-50e192fbd83b,33.91,2060,14,0,3,39,3,39,39,0,0,3,REGROUP,SCATTER,HUNT,1
9d2b9163-0082-417b-849f-50e192fbd83b,37.54,2210,14,0,0,42,0,42,42,0,0,0,REGROUP,REGROUP,HUNT,0
9d2b9163-0082-417b-849f-50e192fbd83b,40.85,2360,14,0,0,42,0,42,42,0,0,0,REGROUP,REGROUP,REGROUP,0
d6515877-1db1-4b60-aef2-27995cccc332,0.6,720,14,16,13,13,13,13,13,16,16,13,HUNT,HUNT,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,3.81,870,14,15,15,12,15,12,12,15,15,15,HUNT,HUNT,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,7.68,1020,14,15,14,13,14,13,13,15,15,14,HUNT,HUNT,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,11.22,1170,14,13,20,9,20,9,9,13,13,20,HUNT,HUNT,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,14.71,1320,14,12,9,21,9,21,21,12,12,9,HUNT,DEFEND,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,18.3,1470,14,30,5,7,5,7,7,30,30,5,HUNT,DEFEND,DEFEND,0
d6515877-1db1-4b60-aef2-27995cccc332,21.94,1620,14,13,22,7,22,7,7,13,13,22,HUNT,HUNT,DEFEND,0
d6515877-1db1-4b60-aef2-27995cccc332,25.62,1770,14,1,14,27,14,27,27,1,1,14,SCATTER,HUNT,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,29.2,1920,14,5,2,35,2,35,35,5,5,2,SCATTER,SCATTER,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,32.65,2070,14,9,3,30,3,30,30,9,9,3,HUNT,SCATTER,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,35.88,2220,14,20,3,19,3,19,19,20,20,3,HUNT,SCATTER,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,39.31,2370,14,21,10,11,10,11,11,21,21,10,HUNT,SCATTER,DEFEND,0
d6515877-1db1-4b60-aef2-27995cccc332,42.75,2520,14,20,15,7,15,7,7,20,20,15,HUNT,HUNT,DEFEND,0
d6515877-1db1-4b60-aef2-27995cccc332,45.82,2670,14,13,11,18,11,18,18,13,13,11,HUNT,HUNT,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,49.24,2820,14,12,7,23,7,23,23,12,12,7,HUNT,SCATTER,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,52.88,2970,14,15,14,13,14,13,13,15,15,14,HUNT,HUNT,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,56.38,3120,14,3,29,10,29,10,10,3,3,29,SCATTER,HUNT,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,59.7,3270,14,3,13,26,13,26,26,3,3,13,SCATTER,HUNT,HUNT,0
d6515877-1db1-4b60-aef2-27995cccc332,62.98,3420,14,0,10,32,10,32,32,0,0,10,REGROUP,SCATTER,HUNT,1
d6515877-1db1-4b60-aef2-27995cccc332,67.01,3570,14,0,0,42,0,42,42,0,0,0,REGROUP,REGROUP,REGROUP,0
6296f60a-5a6a-4383-aec9-6ced359ddc88,1.51,675,19,15,21,21,21,21,21,15,15,21,HUNT,HUNT,HUNT,0
6296f60a-5a6a-4383-aec9-6ced359ddc88,5.42,825,19,9,14,34,14,34,34,9,9,14,HUNT,DEFEND,HUNT,0
6296f60a-5a6a-4383-aec9-6ced359ddc88,9.61,975,19,43,6,8,6,8,8,43,43,6,HUNT,DEFEND,DEFEND,0
6296f60a-5a6a-4383-aec9-6ced359ddc88,13.25,1125,19,41,14,2,14,2,2,41,41,14,HUNT,HUNT,SCATTER,0
6296f60a-5a6a-4383-aec9-6ced359ddc88,17.5,1275,19,1,51,5,51,5,5,1,1,51,SCATTER,HUNT,SCATTER,0
6296f60a-5a6a-4383-aec9-6ced359ddc88,21.64,1425,19,0,31,26,31,26,26,0,0,31,REGROUP,SCATTER,HUNT,1
6296f60a-5a6a-4383-aec9-6ced359ddc88,25.5,1575,19,0,4,53,4,53,53,0,0,4,REGROUP,SCATTER,HUNT,1
6296f60a-5a6a-4383-aec9-6ced359ddc88,29.42,1725,19,0,0,57,0,57,57,0,0,0,REGROUP,REGROUP,REGROUP,0
233b1951-8ee9-4a4a-ad0b-a20d21c1c53a,0.3,685,20,25,17,18,17,18,18,25,25,17,HUNT,HUNT,HUNT,0
233b1951-8ee9-4a4a-ad0b-a20d21c1c53a,4.39,835,20,26,14,20,14,20,20,26,26,14,HUNT,HUNT,HUNT,0
233b1951-8ee9-4a4a-ad0b-a20d21c1c53a,8.27,985,20,23,15,22,15,22,22,23,23,15,HUNT,HUNT,HUNT,0
233b1951-8ee9-4a4a-ad0b-a20d21c1c53a,12.24,1135,20,31,13,16,13,16,16,31,31,13,HUNT,HUNT,DEFEND,0
233b1951-8ee9-4a4a-ad0b-a20d21c1c53a,16.23,1285,20,28,18,14,18,14,14,28,28,18,HUNT,HUNT,DEFEND,0
233b1951-8ee9-4a4a-ad0b-a20d21c1c53a,20.16,1435,20,11,29,20,29,20,20,11,11,29,DEFEND,HUNT,HUNT,0
233b1951-8ee9-4a4a-ad0b-a20d21c1c53a,24.15,1585,20,10,10,40,10,40,40,10,10,10,HUNT,DEFEND,HUNT,0
233b1951-8ee9-4a4a-ad0b-a20d21c1c53a,28.15,1735,20,12,5,43,5,43,43,12,12,5,HUNT,SCATTER,HUNT,0
233b1951-8ee9-4a4a-ad0b-a20d21c1c53a,32.53,1885,20,46,0,14,0,14,14,46,46,0,HUNT,REGROUP,SCATTER,1
233b1951-8ee9-4a4a-ad0b-a20d21c1c53a,36.43,2035,20,59,0,1,0,1,1,59,59,0,HUNT,REGROUP,SCATTER,1
233b1951-8ee9-4a4a-ad0b-a20d21c1c53a,39.89,2185,20,60,0,0,0,0,0,60,60,0,REGROUP,REGROUP,REGROUP,0
f81403b6-e451-4704-8fb2-2b5199c69394,2.75,720,7,9,6,6,6,6,6,9,9,6,HUNT,SCATTER,HUNT,0
f81403b6-e451-4704-8fb2-2b5199c69394,5.75,870,7,3,11,7,11,7,7,3,3,11,SCATTER,HUNT,HUNT,0
f81403b6-e451-4704-8fb2-2b5199c69394,8.57,1020,7,3,11,7,11,7,7,3,3,11,SCATTER,HUNT,HUNT,0
f81403b6-e451-4704-8fb2-2b5199c69394,11.24,1170,7,2,7,12,7,12,12,2,2,7,SCATTER,HUNT,HUNT,0
f81403b6-e451-4704-8fb2-2b5199c69394,14.19,1320,7,5,3,13,3,13,13,5,5,3,SCATTER,SCATTER,HUNT,0
f81403b6-e451-4704-8fb2-2b5199c69394,16.97,1470,7,11,4,6,4,6,6,11,11,4,HUNT,SCATTER,HUNT,0
f81403b6-e451-4704-8fb2-2b5199c69394,20.38,1620,7,11,8,2,8,2,2,11,11,8,HUNT,HUNT,SCATTER,0
f81403b6-e451-4704-8fb2-2b5199c69394,23.15,1770,7,3,16,2,16,2,2,3,3,16,SCATTER,HUNT,SCATTER,0
f81403b6-e451-4704-8fb2-2b5199c69394,25.86,1920,7,2,11,8,11,8,8,2,2,11,SCATTER,HUNT,HUNT,0
f81403b6-e451-4704-8fb2-2b5199c69394,28.8,2070,7,2,7,12,7,12,12,2,2,7,SCATTER,HUNT,HUNT,0
f81403b6-e451-4704-8fb2-2b5199c69394,31.54,2220,7,8,6,7,6,7,7,8,8,6,SCATTER,SCATTER,HUNT,0
f81403b6-e451-4704-8fb2-2b5199c69394,34.69,2370,7,3,15,3,15,3,3,3,3,15,HUNT,HUNT,SCATTER,0
f81403b6-e451-4704-8fb2-2b5199c69394,37.22,2520,7,2,12,7,12,7,7,2,2,12,SCATTER,HUNT,HUNT,0
f81403b6-e451-4704-8fb2-2b5199c69394,40.06,2670,7,0,10,11,10,11,11,0,0,10,REGROUP,SCATTER,HUNT,1
f81403b6-e451-4704-8fb2-2b5199c69394,42.8,2820,7,0,0,21,0,21,21,0,0,0,REGROUP,REGROUP,HUNT,0
f81403b6-e451-4704-8fb2-2b5199c69394,45.74,2970,7,0,0,21,0,21,21,0,0,0,REGROUP,REGROUP,REGROUP,0
97ee1159-8bf2-4a38-a45d-764f395199fb,1.2,715,11,13,10,10,10,10,10,13,13,10,HUNT,HUNT,HUNT,0
97ee1159-8bf2-4a38-a45d-764f395199fb,4.11,865,11,17,11,5,11,5,5,17,17,11,HUNT,HUNT,HUNT,0
97ee1159-8bf2-4a38-a45d-764f395199fb,7.2,1015,11,2,21,10,21,10,10,2,2,21,SCATTER,HUNT,HUNT,0
97ee1159-8bf2-4a38-a45d-764f395199fb,10.53,1165,11,0,4,29,4,29,29,0,0,4,REGROUP,SCATTER,HUNT,1
97ee1159-8bf2-4a38-a45d-764f395199fb,13.53,1315,11,0,0,33,0,33,33,0,0,0,REGROUP,REGROUP,REGROUP,0
624e5baa-b26d-421a-8664-ad35644351e2,1.6,760,16,12,22,14,22,14,14,12,12,22,HUNT,HUNT,HUNT,0
624e5baa-b26d-421a-8664-ad35644351e2,5.67,910,16,19,12,17,12,17,17,19,19,12,HUNT,HUNT,HUNT,0
624e5baa-b26d-421a-8664-ad35644351e2,9.86,1060,16,9,31,8,31,8,8,9,9,31,HUNT,HUNT,DEFEND,0
624e5baa-b26d-421a-8664-ad35644351e2,13.93,1210,16,2,22,24,22,24,24,2,2,22,SCATTER,HUNT,HUNT,0
624e5baa-b26d-421a-8664-ad35644351e2,17.79,1360,16,6,3,39,3,39,39,6,6,3,SCATTER,SCATTER,HUNT,0
624e5baa-b26d-421a-8664-ad35644351e2,22.16,1510,16,26,17,5,17,5,5,26,26,17,HUNT,HUNT,DEFEND,0
624e5baa-b26d-421a-8664-ad35644351e2,26.09,1660,16,9,23,16,23,16,16,9,9,23,DEFEND,HUNT,HUNT,0
624e5baa-b26d-421a-8664-ad35644351e2,29.79,1810,16,2,13,33,13,33,33,2,2,13,SCATTER,DEFEND,HUNT,0
624e5baa-b26d-421a-8664-ad35644351e2,33.38,1960,16,4,9,35,9,35,35,4,4,9,SCATTER,DEFEND,HUNT,0
624e5baa-b26d-421a-8664-ad35644351e2,37.31,2110,16,30,9,9,9,9,9,30,30,9,HUNT,HUNT,DEFEND,0
624e5baa-b26d-421a-8664-ad35644351e2,41.19,2260,16,7,37,4,37,4,4,7,7,37,DEFEND,HUNT,SCATTER,0
624e5baa-b26d-421a-8664-ad35644351e2,45.2,2410,16,0,29,19,29,19,19,0,0,29,REGROUP,SCATTER,HUNT,1
624e5baa-b26d-421a-8664-ad35644351e2,48.82,2560,16,0,5,43,5,43,43,0,0,5,REGROUP,SCATTER,HUNT,1
624e5baa-b26d-421a-8664-ad35644351e2,54.61,2710,16,0,0,48,0,48,48,0,0,0,REGROUP,REGROUP,REGROUP,0
d63c30e4-d46d-42f9-8400-8f26a539304b,2.47,520,16,14,23,11,23,11,11,14,14,23,HUNT,HUNT,HUNT,0
d63c30e4-d46d-42f9-8400-8f26a539304b,6.9,670,16,5,20,23,20,23,23,5,5,20,SCATTER,HUNT,HUNT,0
d63c30e4-d46d-42f9-8400-8f26a539304b,11.51,820,16,4,13,31,13,31,31,4,4,13,SCATTER,DEFEND,HUNT,0
d63c30e4-d46d-42f9-8400-8f26a539304b,18.08,970,16,20,24,4,24,4,4,20,20,24,HUNT,HUNT,SCATTER,0
d63c30e4-d46d-42f9-8400-8f26a539304b,24.29,1120,16,9,28,11,28,11,11,9,9,28,DEFEND,HUNT,HUNT,0
d63c30e4-d46d-42f9-8400-8f26a539304b,29.44,1270,16,6,2,40,2,40,40,6,6,2,HUNT,SCATTER,HUNT,0
d63c30e4-d46d-42f9-8400-8f26a539304b,34.53,1420,16,34,1,13,1,13,13,34,34,1,HUNT,SCATTER,HUNT,0
d63c30e4-d46d-42f9-8400-8f26a539304b,44.48,1570,16,32,16,0,16,0,0,32,32,16,SCATTER,HUNT,REGROUP,1
d63c30e4-d46d-42f9-8400-8f26a539304b,48.92,1720,16,11,37,0,37,0,0,11,11,37,SCATTER,HUNT,REGROUP,1
d63c30e4-d46d-42f9-8400-8f26a539304b,53.57,1870,16,0,48,0,48,0,0,0,0,48,REGROUP,REGROUP,REGROUP,0
bd7b42f5-12f4-4a4a-89f3-e4b71ffb03d0,6.23,665,13,19,11,9,11,9,9,19,19,11,HUNT,HUNT,DEFEND,0
bd7b42f5-12f4-4a4a-89f3-e4b71ffb03d0,10.32,815,13,17,9,13,9,13,13,17,17,9,HUNT,DEFEND,HUNT,0
bd7b42f5-12f4-4a4a-89f3-e4b71ffb03d0,16.35,965,13,20,11,8,11,8,8,20,20,11,HUNT,HUNT,HUNT,0
bd7b42f5-12f4-4a4a-89f3-e4b71ffb03d0,20.67,1115,13,9,6,24,6,24,24,9,9,6,DEFEND,HUNT,HUNT,0
bd7b42f5-12f4-4a4a-89f3-e4b71ffb03d0,27.93,1265,13,16,6,17,6,17,17,16,16,6,HUNT,DEFEND,HUNT,0
bd7b42f5-12f4-4a4a-89f3-e4b71ffb03d0,33.17,1415,13,31,5,3,5,3,3,31,31,5,HUNT,HUNT,SCATTER,0
bd7b42f5-12f4-4a4a-89f3-e4b71ffb03d0,36.85,1565,13,2,25,12,25,12,12,2,2,25,SCATTER,HUNT,HUNT,0
bd7b42f5-12f4-4a4a-89f3-e4b71ffb03d0,40.98,1715,13,3,9,27,9,27,27,3,3,9,SCATTER,DEFEND,HUNT,0
bd7b42f5-12f4-4a4a-89f3-e4b71ffb03d0,48.0,1865,13,23,12,4,12,4,4,23,23,12,HUNT,HUNT,SCATTER,0
bd7b42f5-12f4-4a4a-89f3-e4b71ffb03d0,51.8,2015,13,0,16,23,16,23,23,0,0,16,REGROUP,SCATTER,HUNT,1
bd7b42f5-12f4-4a4a-89f3-e4b71ffb03d0,57.32,2165,13,0,0,39,0,39,39,0,0,0,REGROUP,REGROUP,HUNT,0
e74aa0ed-2918-4e2e-b3b4-5ebf3f9eed0a,6.7,610,19,10,9,38,9,38,38,10,10,9,HUNT,DEFEND,HUNT,0
e74aa0ed-2918-4e2e-b3b4-5ebf3f9eed0a,16.97,760,19,40,12,5,12,5,5,40,40,12,HUNT,HUNT,SCATTER,0
e74aa0ed-2918-4e2e-b3b4-5ebf3f9eed0a,21.61,910,19,12,36,9,36,9,9,12,12,36,HUNT,HUNT,SCATTER,0
e74aa0ed-2918-4e2e-b3b4-5ebf3f9eed0a,27.48,1060,19,2,15,40,15,40,40,2,2,15,SCATTER,HUNT,HUNT,0
e74aa0ed-2918-4e2e-b3b4-5ebf3f9eed0a,31.95,1210,19,2,7,48,7,48,48,2,2,7,SCATTER,DEFEND,HUNT,0
e74aa0ed-2918-4e2e-b3b4-5ebf3f9eed0a,36.75,1360,19,10,3,44,3,44,44,10,10,3,HUNT,SCATTER,HUNT,0
e74aa0ed-2918-4e2e-b3b4-5ebf3f9eed0a,41.89,1510,19,18,0,39,0,39,39,18,18,0,HUNT,REGROUP,SCATTER,1
e74aa0ed-2918-4e2e-b3b4-5ebf3f9eed0a,47.53,1660,19,56,0,1,0,1,1,56,56,0,HUNT,REGROUP,SCATTER,1
e74aa0ed-2918-4e2e-b3b4-5ebf3f9eed0a,51.86,1810,19,57,0,0,0,0,0,57,57,0,REGROUP,REGROUP,REGROUP,0
edc491f0-1748-4862-be62-240c07477a6c,1.53,695,10,9,10,11,10,11,11,9,9,10,HUNT,HUNT,HUNT,0
edc491f0-1748-4862-be62-240c07477a6c,4.64,845,10,12,8,10,8,10,10,12,12,8,HUNT,HUNT,HUNT,0
edc491f0-1748-4862-be62-240c07477a6c,7.97,995,10,11,14,5,14,5,5,11,11,14,HUNT,HUNT,SCATTER,0
edc491f0-1748-4862-be62-240c07477a6c,11.08,1145,10,2,17,11,17,11,11,2,2,17,SCATTER,HUNT,HUNT,0
edc491f0-1748-4862-be62-240c07477a6c,14.84,1295,10,3,5,22,5,22,22,3,3,5,SCATTER,SCATTER,HUNT,0
edc491f0-1748-4862-be62-240c07477a6c,18.98,1445,10,18,4,8,4,8,8,18,18,4,HUNT,SCATTER,HUNT,0
edc491f0-1748-4862-be62-240c07477a6c,22.51,1595,10,12,10,8,10,8,8,12,12,10,HUNT,SCATTER,DEFEND,0
edc491f0-1748-4862-be62-240c07477a6c,27.27,1745,10,3,5,22,5,22,22,3,3,5,SCATTER,HUNT,HUNT,0
edc491f0-1748-4862-be62-240c07477a6c,30.09,1895,10,3,3,24,3,24,24,3,3,3,SCATTER,SCATTER,HUNT,0
edc491f0-1748-4862-be62-240c07477a6c,32.75,2045,10,3,4,23,4,23,23,3,3,4,SCATTER,SCATTER,HUNT,0
edc491f0-1748-4862-be62-240c07477a6c,35.54,2195,10,2,5,23,5,23,23,2,2,5,SCATTER,SCATTER,HUNT,0
edc491f0-1748-4862-be62-240c07477a6c,38.23,2345,10,2,5,23,5,23,23,2,2,5,SCATTER,SCATTER,HUNT,0
edc491f0-1748-4862-be62-240c07477a6c,41.25,2495,10,2,1,27,1,27,27,2,2,1,SCATTER,SCATTER,HUNT,0
edc491f0-1748-4862-be62-240c07477a6c,44.04,2645,10,9,0,21,0,21,21,9,9,0,HUNT,REGROUP,SCATTER,1
edc491f0-1748-4862-be62-240c07477a6c,47.25,2795,10,20,0,10,0,10,10,20,20,0,HUNT,REGROUP,SCATTER,1
edc491f0-1748-4862-be62-240c07477a6c,50.06,2945,10,27,0,3,0,3,3,27,27,0,HUNT,REGROUP,SCATTER,1
edc491f0-1748-4862-be62-240c07477a6c,52.85,3095,10,30,0,0,0,0,0,30,30,0,REGROUP,REGROUP,REGROUP,0
3c363fde-5041-4667-ab0c-0f5fad2284db,2.31,775,12,10,11,15,11,15,15,10,10,11,HUNT,HUNT,HUNT,0
3c363fde-5041-4667-ab0c-0f5fad2284db,5.41,925,12,12,13,11,13,11,11,12,12,13,HUNT,HUNT,HUNT,0
3c363fde-5041-4667-ab0c-0f5fad2284db,8.58,1075,12,20,12,4,12,4,4,20,20,12,HUNT,HUNT,SCATTER,0
3c363fde-5041-4667-ab0c-0f5fad2284db,11.99,1225,12,5,26,5,26,5,5,5,5,26,SCATTER,HUNT,SCATTER,0
3c363fde-5041-4667-ab0c-0f5fad2284db,14.72,1375,12,2,10,24,10,24,24,2,2,10,SCATTER,DEFEND,HUNT,0
3c363fde-5041-4667-ab0c-0f5fad2284db,17.64,1525,12,14,11,11,11,11,11,14,14,11,HUNT,DEFEND,HUNT,0
3c363fde-5041-4667-ab0c-0f5fad2284db,20.95,1675,12,10,23,3,23,3,3,10,10,23,HUNT,HUNT,SCATTER,0
3c363fde-5041-4667-ab0c-0f5fad2284db,23.89,1825,12,3,19,14,19,14,14,3,3,19,SCATTER,HUNT,HUNT,0
3c363fde-5041-4667-ab0c-0f5fad2284db,29.0,1975,12,2,15,19,15,19,19,2,2,15,SCATTER,HUNT,HUNT,0
3c363fde-5041-4667-ab0c-0f5fad2284db,33.94,2125,12,16,15,5,15,5,5,16,16,15,HUNT,HUNT,SCATTER,0
3c363fde-5041-4667-ab0c-0f5fad2284db,38.08,2275,12,3,27,6,27,6,6,3,3,27,SCATTER,HUNT,HUNT,0
3c363fde-5041-4667-ab0c-0f5fad2284db,43.79,2425,12,1,8,27,8,27,27,1,1,8,SCATTER,DEFEND,HUNT,0
3c363fde-5041-4667-ab0c-0f5fad2284db,47.06,2575,12,16,5,15,5,15,15,16,16,5,HUNT,SCATTER,HUNT,0
3c363fde-5041-4667-ab0c-0f5fad2284db,50.5,2725,12,22,5,9,5,9,9,22,22,5,HUNT,SCATTER,DEFEND,0
3c363fde-5041-4667-ab0c-0f5fad2284db,54.01,2875,12,1,8,27,8,27,27,1,1,8,SCATTER,HUNT,HUNT,0
3c363fde-5041-4667-ab0c-0f5fad2284db,56.91,3025,12,1,7,28,7,28,28,1,1,7,SCATTER,DEFEND,HUNT,0
3c363fde-5041-4667-ab0c-0f5fad2284db,60.48,3175,12,8,2,26,2,26,26,8,8,2,HUNT,SCATTER,HUNT,0
3c363fde-5041-4667-ab0c-0f5fad2284db,64.62,3325,12,24,0,12,0,12,12,24,24,0,HUNT,REGROUP,SCATTER,1
3c363fde-5041-4667-ab0c-0f5fad2284db,67.58,3475,12,32,0,4,0,4,4,32,32,0,HUNT,REGROUP,SCATTER,1
3c363fde-5041-4667-ab0c-0f5fad2284db,71.44,3625,12,36,0,0,0,0,0,36,36,0,REGROUP,REGROUP,REGROUP,0
c869d515-a73d-4038-bd6c-ba4904f3e967,0.15,635,17,14,19,18,19,18,18,14,14,19,HUNT,HUNT,HUNT,0
c869d515-a73d-4038-bd6c-ba4904f3e967,4.0,785,17,24,9,18,9,18,18,24,24,9,HUNT,DEFEND,HUNT,0
c869d515-a73d-4038-bd6c-ba4904f3e967,7.4,935,17,22,14,15,14,15,15,22,22,14,HUNT,HUNT,HUNT,0
c869d515-a73d-4038-bd6c-ba4904f3e967,11.22,1085,17,13,15,23,15,23,23,13,13,15,HUNT,HUNT,HUNT,0
c869d515-a73d-4038-bd6c-ba4904f3e967,15.2,1235,17,13,6,32,6,32,32,13,13,6,HUNT,SCATTER,HUNT,0
c869d515-a73d-4038-bd6c-ba4904f3e967,18.82,1385,17,34,2,15,2,15,15,34,34,2,HUNT,SCATTER,HUNT,0
c869d515-a73d-4038-bd6c-ba4904f3e967,22.39,1535,17,36,13,2,13,2,2,36,36,13,HUNT,HUNT,SCATTER,0
c869d515-a73d-4038-bd6c-ba4904f3e967,26.32,1685,17,26,22,3,22,3,3,26,26,22,HUNT,HUNT,SCATTER,0
c869d515-a73d-4038-bd6c-ba4904f3e967,31.82,1835,17,2,34,15,34,15,15,2,2,34,SCATTER,HUNT,HUNT,0
c869d515-a73d-4038-bd6c-ba4904f3e967,36.01,1985,17,0,10,41,10,41,41,0,0,10,REGROUP,SCATTER,HUNT,1
c869d515-a73d-4038-bd6c-ba4904f3e967,39.92,2135,17,0,0,51,0,51,51,0,0,0,REGROUP,REGROUP,REGROUP,0
490dc617-709d-446c-b370-2935546a6a37,0.69,650,7,7,7,7,7,7,7,7,7,7,HUNT,HUNT,HUNT,0
490dc617-709d-446c-b370-2935546a6a37,3.83,800,7,9,8,4,8,4,4,9,9,8,HUNT,HUNT,SCATTER,0
490dc617-709d-446c-b370-2935546a6a37,8.77,950,7,6,11,4,11,4,4,6,6,11,SCATTER,HUNT,SCATTER,0
490dc617-709d-446c-b370-2935546a6a37,11.82,1100,7,5,11,5,11,5,5,5,5,11,SCATTER,HUNT,HUNT,0
490dc617-709d-446c-b370-2935546a6a37,16.28,1250,7,3,11,7,11,7,7,3,3,11,SCATTER,HUNT,HUNT,0
490dc617-709d-446c-b370-2935546a6a37,19.65,1400,7,5,9,7,9,7,7,5,5,9,SCATTER,HUNT,HUNT,0
490dc617-709d-446c-b370-2935546a6a37,24.31,1550,7,7,4,10,4,10,10,7,7,4,SCATTER,SCATTER,HUNT,0
